Time,Enterprise_1_X,Enterprise_1_Y,Enterprise_2_X,Enterprise_2_Y
40.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
50.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
