Time,Enterprise_1_Production_Scale,Enterprise_2_Production_Scale
31.0,35.24990315893515,35.61957721560872
31.1,35.291763272345925,35.66250032578488
31.200000000000003,35.333303766351555,35.705097198305296
31.3,35.37452621525375,35.74736941326602
31.400000000000002,35.415432201167874,35.78931855925831
31.5,35.456023313680674,35.83094623301483
31.6,35.49630114951241,35.87225403906024
31.700000000000003,35.53626731218332,35.91324358936618
31.8,35.575923411684414,35.95391650301067
31.900000000000002,35.61527106415275,35.99427440584189
32.0,35.65431189155101,36.034318930146476
32.1,35.693047521351524,36.07405171432214
32.2,35.73147958622467,36.11347440255484
32.300000000000004,35.76960972373172,36.1525886445004
32.4,35.80743957602201,36.19139609497047
32.5,35.844970789534614,36.229898413623125
32.6,35.88220501470431,36.26809726465776
32.7,35.91914390567204,36.30599431651454
32.800000000000004,35.955789119999665,36.34359124157826
32.9,35.99214231838919,36.38088971588665
33.0,36.02820516440629,36.41789141884317
33.1,36.06397932420821,36.45459803293416
33.2,36.09946646627606,36.49101124345046
33.300000000000004,36.134668261151376,36.52713273821345
33.4,36.16958638117703,36.56296420730545
33.5,36.20422250024244,36.5985073428045
33.6,36.238578293533095,36.63376383852358
33.7,36.27265543728429,36.66873538975407
33.800000000000004,36.306455608539146,36.70342369301363
33.9,36.33998048491083,36.737830445798366
34.0,36.37323174434901,36.771957346339256
34.1,36.40621106491047,36.8058060933629
34.2,36.43892012453387,36.83937838585647
34.300000000000004,36.47136060081867,36.87267592283693
34.4,36.503534170808116,36.90570040312442
34.5,36.535442510776356,36.93845352511982
34.6,36.56708729601956,36.970936986586466
34.7,36.59847020065107,37.003152484436
34.800000000000004,36.6295928974006,37.035101714518284
34.9,36.66045705741728,37.06678637141539
35.0,36.69106435007677,37.09820814823963
35.1,36.72141644279217,37.12936873643557
35.2,36.751515000828846,37.160269825586056
35.300000000000004,36.781361687123095,37.19091310322207
35.4,36.81095816210458,37.22130025463666
35.5,36.84030608352258,37.25143296270258
35.6,36.869407106275894,37.281312907693874
35.7,36.89826288224658,37.31094176711121
35.800000000000004,36.9268750601372,37.340321215511025
35.9,36.955245285311825,37.36945292433835
36.0,36.983375199640555,37.398338561763374
36.1,37.011266441347615,37.42697979252168
36.2,37.03892064486298,37.45537827775805
36.300000000000004,37.066339440677496,37.48353567487391
36.4,37.09352445520139,37.51145363737832
36.5,37.12047731062625,37.53913381474243
36.6,37.14719962479033,37.566577852257474
36.7,37.17369301104723,37.59378739089617
36.800000000000004,37.1999590781378,37.6207640671775
36.9,37.2259994300654,37.64750951303489
37.0,37.25181566597425,37.6740253556877
37.1,37.27740938003106,37.700313217515934
37.2,37.302782161309764,37.7263747159383
37.300000000000004,37.32793559367933,37.752211463293385
37.4,37.35287125569465,37.77782506672404
37.5,37.377590720490474,37.80321712806486
37.6,37.40209555567826,37.828389243732765
37.7,37.42638732324602,37.85334300462062
37.800000000000004,37.45046757946107,37.87807999599387
37.9,37.474337874775614,37.902601797390126
38.0,37.49799975373516,37.92690998252168
38.1,37.52145475488973,37.951006119180896
38.2,37.54470441070782,37.97489176914848
38.300000000000004,37.567750247493045,37.99856848810452
38.400000000000006,37.59059378530347,38.02203782554231
38.5,37.61323653787358,38.04530132468491
38.6,37.63568001253881,38.06836052240433
38.7,37.65792571016265,38.0912169491435
38.800000000000004,37.67997512506624,38.11387212884068
38.900000000000006,37.701829744960506,38.136327578856594
39.0,37.72349105088061,38.158584809903964
39.1,37.74496051712295,38.18064532597964
39.2,37.76623961118438,38.20251062429913
39.300000000000004,37.787329793703876,38.22418219523356
39.400000000000006,37.80823251840638,38.245661522249
39.5,37.82894923204897,38.26695008184817
39.6,37.849481374369226,38.288049343514395
39.7,37.869830378035736,38.30896076965784
39.800000000000004,37.88999766860079,38.329685815564
39.900000000000006,37.90998466445516,38.35022592934437
40.0,37.92979277678491,38.37058255188923
40.1,37.9494234095303,38.390757116822606
40.2,37.96887795934665,38.41075105045926
40.300000000000004,37.98815781556718,38.43056577176377
40.400000000000006,38.00726436016774,38.450202692311564
40.5,38.0261989677335,38.469663216252
40.6,38.04496300542742,38.48894874027332
